timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2019-05-12,45236.27944800,48084.48300600,43150.72500000,44539.92263700,7076.24000000,7521.78000000,6750.00000000,6967.31000000,86948.97533900,86948.97533900
2019-05-11,40754.48533200,46947.92487300,40739.71819500,45236.15159400,6375.16000000,7343.99000000,6372.85000000,7076.22000000,74022.42439300,74022.42439300
2019-05-10,39698.34736500,41353.86488400,39455.74440000,40742.78669100,6209.95000000,6468.92000000,6172.00000000,6373.33000000,36623.61079000,36623.61079000
2019-05-09,38270.92138200,39791.68078500,38252.06291700,39693.42498600,5986.66000000,6224.55000000,5983.71000000,6209.18000000,27453.01143600,27453.01143600
2019-05-08,37373.89771800,38450.30054400,36899.94294000,38274.94878300,5846.34000000,6014.72000000,5772.20000000,5987.29000000,23074.05152000,23074.05152000
2019-05-07,36757.51358400,38537.81660700,36743.57749800,37373.89771800,5749.92000000,6028.41000000,5747.74000000,5846.34000000,39905.06442200,39905.06442200
2019-05-06,36906.20778600,37109.62350000,35921.47627800,36743.89713300,5773.18000000,5805.00000000,5619.14000000,5747.79000000,25256.59632500,25256.59632500
2019-05-05,37268.35424100,37332.72873000,36412.81920000,36921.80597400,5829.83000000,5839.90000000,5696.00000000,5775.62000000,23822.54377500,23822.54377500
2019-05-04,36889.84247400,37716.93000000,35718.89161500,37265.92501500,5770.62000000,5900.00000000,5587.45000000,5829.45000000,39682.40899100,39682.40899100
2019-05-03,35126.67188700,37358.93880000,35016.46173900,36903.07536300,5494.81000000,5844.00000000,5477.57000000,5772.69000000,46297.17284900,46297.17284900
2019-05-02,34413.18264000,35402.77260000,34328.79900000,35114.27004900,5383.20000000,5538.00000000,5370.00000000,5492.87000000,22795.78783500,22795.78783500
2019-05-01,34021.56583800,34533.36540000,33984.87174000,34413.18264000,5321.94000000,5402.00000000,5316.20000000,5383.20000000,17217.47321600,17217.47321600
2019-04-30,33485.85757800,34136.89014600,33191.85730500,34014.34208700,5238.14000000,5339.98000000,5192.15000000,5320.81000000,22238.06823000,22238.06823000
2019-04-29,33944.02238700,34085.87640000,33106.51476000,33485.85757800,5309.81000000,5332.00000000,5178.80000000,5238.14000000,19918.13507900,19918.13507900
2019-04-28,33853.75746300,34137.01800000,33622.27779600,33929.38310400,5295.69000000,5340.00000000,5259.48000000,5307.52000000,14371.43386900,14371.43386900
2019-04-27,33977.20050000,34152.99975000,33610.70700900,33853.75746300,5315.00000000,5342.50000000,5257.67000000,5295.69000000,15422.89693500,15422.89693500
2019-04-26,33372.89856900,35223.77700000,32996.68817400,33971.44707000,5220.47000000,5510.00000000,5161.62000000,5314.10000000,48912.29451300,48912.29451300
2019-04-25,34616.47050000,35107.68556800,32615.55540000,33369.25473000,5415.00000000,5491.84000000,5102.00000000,5219.90000000,49636.08994800,49636.08994800
2019-04-24,35101.74035700,35685.32994000,34094.50654500,34616.47050000,5490.91000000,5582.20000000,5333.35000000,5415.00000000,48224.15241300,48224.15241300
2019-04-23,34246.58887800,35799.12000000,34088.49740700,35117.08283700,5357.14000000,5600.00000000,5332.41000000,5493.31000000,41262.10391700,41262.10391700
2019-04-22,33609.04490700,34520.58000000,33295.41904500,34246.58887800,5257.41000000,5400.00000000,5208.35000000,5357.14000000,29563.85230900,29563.85230900
2019-04-21,33835.98575700,33973.04524500,33018.29550000,33600.92617800,5292.91000000,5314.35000000,5165.00000000,5256.14000000,25549.57093900,25549.57093900
2019-04-20,33617.16363600,34094.95403400,33434.46027000,33828.44237100,5258.68000000,5333.42000000,5230.10000000,5291.73000000,19168.90827400,19168.90827400
2019-04-19,33615.62938800,34009.16400000,33082.22250000,33617.16363600,5258.44000000,5320.00000000,5175.00000000,5258.68000000,24611.23632300,24611.23632300
2019-04-18,33257.44640700,33798.20490000,33234.36876000,33615.62938800,5202.41000000,5287.00000000,5198.80000000,5258.44000000,22619.23900100,22619.23900100
2019-04-17,33074.03984400,33436.37808000,32901.94836000,33260.06741400,5173.72000000,5230.40000000,5146.80000000,5202.82000000,23307.53613400,23307.53613400
2019-04-16,32122.99786500,33227.46464400,31988.68723800,33074.03984400,5024.95000000,5197.72000000,5003.94000000,5173.72000000,24242.22949300,24242.22949300
2019-04-15,32802.73365600,33033.51012600,31643.86500000,32122.99786500,5131.28000000,5167.38000000,4950.00000000,5024.95000000,29057.19158100,29057.19158100
2019-04-14,32266.83361500,32941.51917300,31963.50000000,32802.86151000,5047.45000000,5152.99000000,5000.00000000,5131.30000000,18281.60773900,18281.60773900
2019-04-13,32263.95690000,32596.37730000,31989.07080000,32252.57789400,5047.00000000,5099.00000000,5004.00000000,5045.22000000,17292.45680200,17292.45680200
2019-04-12,32074.54119900,32478.62376600,31076.32109400,32270.41352700,5017.37000000,5080.58000000,4861.22000000,5048.01000000,33276.67861400,33276.67861400
2019-04-11,33931.55662200,34090.15950900,31496.83290000,32074.54119900,5307.86000000,5332.67000000,4927.00000000,5017.37000000,54696.60068600,54696.60068600
2019-04-10,32922.40500000,34661.21940000,32826.51450000,33934.04977500,5150.00000000,5422.00000000,5135.00000000,5308.25000000,40073.62047100,40073.62047100
2019-04-09,33487.39182600,33487.51968000,32453.69223600,32922.40500000,5238.38000000,5238.40000000,5076.68000000,5150.00000000,34067.01231100,34067.01231100
2019-04-08,33051.98502900,33913.27350000,32212.81530000,33477.93063000,5170.27000000,5305.00000000,5039.00000000,5236.90000000,50178.43078200,50178.43078200
2019-04-07,32232.44088900,33459.39180000,32129.71020000,33051.98502900,5042.07000000,5234.00000000,5026.00000000,5170.27000000,37615.48680400,37615.48680400
2019-04-06,31995.20779200,33274.00350000,31506.99729300,32244.07560300,5004.96000000,5205.00000000,4928.59000000,5043.89000000,41770.84231300,41770.84231300
2019-04-05,31315.53592800,32143.90199400,31200.33947400,31995.14386500,4898.64000000,5028.22000000,4880.62000000,5004.95000000,39768.55280600,39768.55280600
2019-04-04,31532.56809300,32213.32671600,30537.92790000,31315.66378200,4932.59000000,5039.08000000,4777.00000000,4898.66000000,61054.25416800,61054.25416800
2019-04-03,31050.55851300,33721.55642700,30387.69945000,31532.63202000,4857.19000000,5275.01000000,4753.50000000,4932.60000000,109890.12574300,109890.12574300
2019-04-02,26494.80085800,31311.38067300,26469.23005800,31051.19778300,4144.54000000,4897.99000000,4140.54000000,4857.29000000,105383.63926300,105383.63926300
2019-04-01,26225.66818800,26585.32149000,25999.11090000,26494.92871200,4102.44000000,4158.70000000,4067.00000000,4144.56000000,25507.06764100,25507.06764100
2019-03-31,26254.75497300,26313.12032400,26098.64523900,26235.32116500,4106.99000000,4116.12000000,4082.57000000,4103.95000000,13525.08743300,13525.08743300
2019-03-30,26237.17504800,26465.77800000,25903.22040000,26254.62711900,4104.24000000,4140.00000000,4052.00000000,4106.97000000,19509.29260100,19509.29260100
2019-03-29,25751.20199400,26361.64091700,25724.41658100,26230.84627500,4028.22000000,4123.71000000,4024.03000000,4103.25000000,30084.21744400,30084.21744400
2019-03-28,25823.82306600,25824.59019000,25583.58540000,25748.58098700,4039.58000000,4039.70000000,4002.00000000,4027.81000000,20089.29387500,20089.29387500
2019-03-27,25243.30197900,25877.64960000,25162.62610500,25814.04223500,3948.77000000,4048.00000000,3936.15000000,4038.05000000,32364.55585200,32364.55585200
2019-03-26,25158.27906900,25308.57144600,24893.17380000,25241.89558500,3935.47000000,3958.98000000,3894.00000000,3948.55000000,29349.53762700,29349.53762700
2019-03-25,25515.50314500,25566.32511000,24859.35641700,25162.43432400,3991.35000000,3999.30000000,3888.71000000,3936.12000000,33192.89021700,33192.89021700
2019-03-24,25609.22012700,25609.28405400,25251.16500000,25520.80908600,4006.01000000,4006.02000000,3950.00000000,3992.18000000,17179.85064800,17179.85064800
2019-03-23,25493.38440300,25691.17454100,25430.22452700,25609.22012700,3987.89000000,4018.83000000,3978.01000000,4006.01000000,17302.60431800,17302.60431800
2019-03-22,25448.37979500,25621.94160000,25367.83177500,25487.24741100,3980.85000000,4008.00000000,3968.25000000,3986.93000000,20022.60631800,20022.60631800
2019-03-21,25845.94180800,26013.94196400,24803.73992700,25447.03732800,4043.04000000,4069.32000000,3880.01000000,3980.64000000,35997.68211900,35997.68211900
2019-03-20,25682.54439600,25890.43500000,25446.14235000,25845.94180800,4017.48000000,4050.00000000,3980.50000000,4043.04000000,23432.30025500,23432.30025500
2019-03-19,25493.00084100,25768.97370000,25379.01900000,25670.07863100,3987.83000000,4031.00000000,3970.00000000,4015.53000000,19893.74181500,19893.74181500
2019-03-18,25454.77249500,25807.32990000,25272.45269100,25492.87298700,3981.85000000,4037.00000000,3953.33000000,3987.81000000,22454.47801000,22454.47801000
2019-03-17,25609.02834600,25647.51240000,25251.22892700,25450.23367800,4005.98000000,4012.00000000,3950.01000000,3981.14000000,18814.25557700,18814.25557700
2019-03-16,25087.89544200,25935.05604600,25072.04154600,25609.02834600,3924.46000000,4056.98000000,3921.98000000,4005.98000000,28568.37612400,28568.37612400
2019-03-15,24785.26502400,25182.25169400,24753.81294000,25083.42055200,3877.12000000,3939.22000000,3872.20000000,3923.76000000,21740.06149800,21740.06149800
2019-03-14,24714.17820000,25059.38400000,24358.93586100,24785.26502400,3866.00000000,3920.00000000,3810.43000000,3877.12000000,27048.74853000,27048.74853000
2019-03-13,24820.87236300,24890.36101200,24547.96800000,24714.17820000,3882.69000000,3893.56000000,3840.00000000,3866.00000000,24461.00875700,24461.00875700
2019-03-12,24750.04124700,24964.77204000,24458.85376200,24821.12807100,3871.61000000,3905.20000000,3826.06000000,3882.73000000,26921.00862200,26921.00862200
2019-03-11,25033.74927300,25167.93204600,24484.04100000,24750.04124700,3915.99000000,3936.98000000,3830.00000000,3871.61000000,38066.88570500,38066.88570500
2019-03-10,25209.16496100,25209.16496100,24814.47966300,25039.05521400,3943.43000000,3943.43000000,3881.69000000,3916.82000000,23187.56141200,23187.56141200
2019-03-09,24707.01837600,25390.20622500,24642.26032500,25206.67180800,3864.88000000,3971.75000000,3854.75000000,3943.04000000,30979.74765300,30979.74765300
2019-03-08,24762.95450100,25136.09640000,24292.26000000,24707.08230300,3873.63000000,3932.00000000,3800.00000000,3864.89000000,34730.36659200,34730.36659200
2019-03-07,24687.58456800,24966.05058000,24550.52508000,24763.01842800,3861.84000000,3905.40000000,3840.40000000,3873.64000000,26455.25766100,26455.25766100
2019-03-06,24660.35166600,24976.27890000,24375.94044300,24687.58456800,3857.58000000,3907.00000000,3813.09000000,3861.84000000,24775.11883000,24775.11883000
2019-03-05,23755.91247000,24785.13717000,23675.68408500,24661.31057100,3716.10000000,3877.10000000,3703.55000000,3857.73000000,32962.53616200,32962.53616200
2019-03-04,24339.05456400,24484.04100000,23465.61996300,23750.79831000,3807.32000000,3830.00000000,3670.69000000,3715.30000000,34742.84166000,34742.84166000
2019-03-03,24419.92221900,24516.00450000,24172.84436400,24341.80342500,3819.97000000,3835.00000000,3781.32000000,3807.75000000,16718.16541000,16718.16541000
2019-03-02,24433.98615900,24556.34243700,24114.86257500,24419.66651100,3822.17000000,3841.31000000,3772.25000000,3819.93000000,19445.83835500,19445.83835500
2019-03-01,24383.41990200,24656.64390000,24375.42902700,24439.29210000,3814.26000000,3857.00000000,3813.01000000,3823.00000000,23174.57217000,23174.57217000
2019-02-28,24407.58430800,24854.81760000,24061.29174900,24379.77606300,3818.04000000,3888.00000000,3763.87000000,3813.69000000,32561.96104400,32561.96104400
2019-02-27,24351.77603700,24540.61639500,23507.04465900,24407.77608900,3809.31000000,3838.85000000,3677.17000000,3818.07000000,31500.99546600,31500.99546600
2019-02-26,24474.06838800,24557.62097700,24145.22790000,24351.26462100,3828.44000000,3841.51000000,3777.00000000,3809.23000000,28838.74803600,28838.74803600
2019-02-25,23931.45601200,24756.75358200,23908.69800000,24470.74418400,3743.56000000,3872.66000000,3740.00000000,3827.92000000,38102.96624500,38102.96624500
2019-02-24,26325.13860000,26836.55460000,23733.92158200,23931.45601200,4118.00000000,4198.00000000,3712.66000000,3743.56000000,62224.18689000,62224.18689000
2019-02-23,25327.87740000,26606.54525400,25143.44800500,26323.60435200,3962.00000000,4162.02000000,3933.15000000,4117.76000000,33657.94288300,33657.94288300
2019-02-22,25170.04163700,25494.08760000,25101.89545500,25327.87740000,3937.31000000,3988.00000000,3926.65000000,3962.00000000,23943.16375000,23943.16375000
2019-02-21,25377.35689800,25676.15169600,24938.11448100,25170.04163700,3969.74000000,4016.48000000,3901.03000000,3937.31000000,31103.88472800,31103.88472800
2019-02-20,24978.51634500,25487.56704600,24743.96818200,25377.35689800,3907.35000000,3986.98000000,3870.66000000,3969.74000000,36205.14085000,36205.14085000
2019-02-19,24914.58934500,25535.76800400,24650.25120000,24981.32913300,3897.35000000,3994.52000000,3856.00000000,3907.79000000,50207.17266700,50207.17266700
2019-02-18,23445.99437400,25091.34750000,23365.31850000,24922.58022000,3667.62000000,3925.00000000,3655.00000000,3898.60000000,64042.73049200,64042.73049200
2019-02-17,23123.80229400,23653.69319700,23041.84788000,23445.73866600,3617.22000000,3700.11000000,3604.40000000,3667.58000000,25690.22777900,25690.22777900
2019-02-16,23029.63782300,23321.84814000,23000.35925700,23131.40960700,3602.49000000,3648.20000000,3597.91000000,3618.41000000,19565.99275100,19565.99275100
2019-02-15,22953.43683900,23354.00342100,22843.99381500,23029.50996900,3590.57000000,3653.23000000,3573.45000000,3602.47000000,20777.87289900,20777.87289900
2019-02-14,23067.03511800,23182.48728000,22809.85679700,22953.37291200,3608.34000000,3626.40000000,3568.11000000,3590.56000000,21753.50126100,21753.50126100
2019-02-13,23215.15397700,23461.20900000,22960.98022500,23073.81138000,3631.51000000,3670.00000000,3591.75000000,3609.40000000,25773.99764800,25773.99764800
2019-02-12,23212.21333500,23445.86652000,22900.82491800,23214.83434200,3631.05000000,3667.60000000,3582.34000000,3631.46000000,29479.59823000,29479.59823000
2019-02-11,23523.53782500,23556.46023000,23112.99863100,23212.21333500,3679.75000000,3684.90000000,3615.53000000,3631.05000000,24954.61457100,24954.61457100
2019-02-10,23430.39618600,23557.03557300,23076.11275200,23525.51956200,3665.18000000,3684.99000000,3609.76000000,3680.06000000,23250.60263400,23250.60263400
2019-02-09,23399.00802900,23525.26385400,23174.36855100,23430.39618600,3660.27000000,3680.02000000,3625.13000000,3665.18000000,24759.83371900,24759.83371900
2019-02-08,21724.95168000,23867.65686600,21563.21637000,23391.14500800,3398.40000000,3733.58000000,3373.10000000,3659.04000000,47968.05801300,47968.05801300
2019-02-07,21779.92890000,21904.26691500,21671.25300000,21724.95168000,3407.00000000,3426.45000000,3390.00000000,3398.40000000,18665.53863800,18665.53863800
2019-02-06,22192.70553900,22263.98414400,21607.32600000,21769.50879900,3471.57000000,3482.72000000,3380.00000000,3405.37000000,35310.24484600,35310.24484600
2019-02-05,22139.32649400,22240.01151900,22044.77846100,22192.83339300,3463.22000000,3478.97000000,3448.43000000,3471.59000000,25264.41503000,25264.41503000
2019-02-04,22106.65979700,22277.79237600,21948.12083700,22139.32649400,3458.11000000,3484.88000000,3433.31000000,3463.22000000,23131.98110800,23131.98110800
2019-02-03,22400.40436200,22445.34504300,21901.39020000,22106.65979700,3504.06000000,3511.09000000,3426.00000000,3458.11000000,19867.33639000,19867.33639000
2019-02-02,22132.80594000,22543.21728000,21992.74188300,22404.94317900,3462.20000000,3526.40000000,3440.29000000,3504.77000000,17920.80200000,17920.80200000
